Tamil Translation
"ஆகஸ்டில் இந்தியா அழகாக இருக்கிறது, இது பொதுவாக அக்டோபரில் மழை பெய்யும்."
"அவள் ஆப்பிள்கள், பேரீச்சம்பழம் மற்றும் திராட்சைப்பழம் ஆகியவற்றை விரும்பவில்லை."
"அவர் ஆப்பிள், திராட்சை மற்றும் வாழைப்பழங்களை விரும்பவில்லை."
"ஆரஞ்சு எங்கள் மிகவும் விரும்பிய பழம், ஆனால் எலுமிச்சை உங்கள் குறைந்தது விரும்பப்படுகிறது."
"பாரிஸ் சில நேரங்களில் வசந்த காலத்தில் சூடாக இருக்கும், ஆனால் இது பொதுவாக அக்டோபரில் நன்றாக இருக்கும்."
"நியூ ஜெர்சி சில நேரங்களில் அக்டோபர் மாதத்தில் மிளகாய் இருக்கும், செப்டம்பர் மாதத்தில் மழை பெய்யும்."
"அக்டோபர் காலத்தில் பிரான்ஸ் உறைந்து போகிறது, ஆனால் இது கோடையில் ஒருபோதும் அற்புதம் அல்ல."
"எங்கள் குறைவான விரும்பிய பழம் பேரிக்காய், ஆனால் நீங்கள் விரும்பியதாக திராட்சைப்பழம்."
"மே மாதத்தில் பிரான்ஸ் ஒருபோதும் ஓய்வெடுக்காது, இது பொதுவாக இலையுதிர்காலத்தில் நன்றாக இருக்கும்."
"குளிர்காலத்தில் நியூ ஜெர்சி ஒருபோதும் குளிராக இல்லை, இது பொதுவாக செப்டம்பரில் சூடாக இருக்கும்."
அவள் ஒரு பெரிய கருப்பு ஆட்டோமொபைலை ஓட்டினாள்.
"பீச், மாம்பழங்கள் மற்றும் பேரீச்சம்பழங்களை நான் விரும்பவில்லை."
"மே மாதத்தில் சீனா பொதுவாக இனிமையானது, ஆனால் இது பொதுவாக ஜனவரி மாதத்தில் பனிமூட்டமாக இருக்கும்."
"எங்களுக்கு மிகவும் பிடித்த பழம் ஆரஞ்சு, ஆனால் அவர்களுக்கு மிகவும் பிடித்தது திராட்சைப்பழம்."
"அவள் சுண்ணாம்பு, வாழைப்பழங்கள் மற்றும் பேரீச்சம்பழங்களை விரும்பவில்லை."
"ஆரஞ்சு எனக்கு மிகவும் பிடித்த பழம், ஆனால் திராட்சை அவர்களுக்கு மிகவும் பிடித்தது."
"வசந்த காலத்தில் பாரிஸ் ஒருபோதும் உலரவில்லை, ஆனால் ஜனவரி மாதத்தில் இது மிளகாய்."
"கலிபோர்னியா சில நேரங்களில் ஜனவரி மாதத்தில் நன்றாக இருக்கும், மேலும் இது சில நேரங்களில் டிசம்பரில் பனிமூட்டமாக இருக்கும்."
"இலையுதிர்காலத்தில் நியூ ஜெர்சி சில நேரங்களில் ஈரமாக இருக்கும், இது பொதுவாக டிசம்பரில் இனிமையானது."
"அவர்கள் பேரீச்சம்பழம், ஆரஞ்சு மற்றும் திராட்சை போன்றவற்றை விரும்புகிறார்கள்."
"ஸ்ட்ராபெரி உங்களுக்கு மிகவும் பிடித்த பழம், ஆனால் திராட்சைப்பழம் எங்களுக்கு மிகவும் பிடித்தது."
"இந்தியா பொதுவாக குளிர்காலத்தில் ஈரமாக இருக்கும், இது பொதுவாக ஜனவரி மாதத்தில் அழகாக இருக்கும்."
"வீழ்ச்சியின் போது நியூ ஜெர்சி ஒருபோதும் அற்புதம் அல்ல, ஆனால் இது பொதுவாக ஜூலை மாதத்தில் பனி."
"நியூ ஜெர்சி சில நேரங்களில் செப்டம்பர் மாதத்தில் மழை பெய்யும், ஆனால் ஜனவரி மாதத்தில் இது அற்புதம்."
"பிப்ரவரியில் பாரிஸ் ஒருபோதும் இனிமையாக இல்லை, அது செப்டம்பரில் ஈரமாக இருக்கிறது."
"அவர்கள் பேரீச்சம்பழம், ஆப்பிள்கள் மற்றும் பீச் ஆகியவற்றை விரும்பவில்லை."
"அவர்கள் திராட்சை, மாம்பழங்கள் மற்றும் வாழைப்பழங்களை விரும்புகிறார்கள்."
"அவள் ஆப்பிள்கள், திராட்சை மற்றும் மாம்பழங்களை விரும்பவில்லை."
"மே மாதத்தில் இந்தியா ஒருபோதும் லேசாக இல்லை, சில நேரங்களில் குளிர்காலத்தில் அமைதியாக இருக்கிறது."
"ஆப்பிள் அவரது மிகவும் விரும்பப்பட்ட பழம், ஆனால் வாழைப்பழம் எனக்கு மிகவும் பிடித்தது."
"அக்டோபர் மாதத்தில் அமெரிக்கா சில நேரங்களில் சூடாக இருக்கும், அது ஜூன் மாதத்தில் வறண்டு போகிறது."
அவள் அந்த துருப்பிடித்த மஞ்சள் காரை ஓட்டினாள்.
"இலையுதிர்காலத்தில் அமெரிக்கா சில நேரங்களில் அமைதியாக இருக்கிறது, ஆனால் அது ஜூன் மாதத்தில் நிதானமாக இருக்கிறது."
"மே மாதத்தில் அமெரிக்கா சில நேரங்களில் அற்புதமானது, இது சில நேரங்களில் பிப்ரவரியில் நன்றாக இருக்கும்."
"மாம்பழம் உங்களுக்கு பிடித்த பழம், ஆனால் வாழைப்பழம் அவர்களுக்கு மிகவும் பிடித்தது."
"நான் மாம்பழங்கள், எலுமிச்சை மற்றும் ஆரஞ்சு ஆகியவற்றை விரும்பவில்லை."
"பிப்ரவரியில் பாரிஸ் இனிமையானது, அக்டோபரில் அது ஒருபோதும் ஈரமாக இருக்காது."
"கலிஃபோர்னியா பொதுவாக ஜூலை மாதத்தில் குளிர்ச்சியாக இருக்கும், ஆனால் மார்ச் மாதத்தில் இது ஒருபோதும் அழகாக இல்லை."
"அவருக்கு ஆப்பிள், வாழைப்பழங்கள் மற்றும் எலுமிச்சை பிடிக்கும்."
"எங்களுக்கு பிடித்த பழம் பீச், ஆனால் அவருக்கு பிடித்தது சுண்ணாம்பு."
"டிசம்பர் மாதத்தில் அமெரிக்கா இனிமையானது, குளிர்காலத்தில் மழை பெய்யும்."
அவர் அந்த பளபளப்பான நீல நிற காரை ஓட்டினார்.
"இலையுதிர்காலத்தில் பிரான்ஸ் இனிமையானது, ஜூன் மாதத்தில் இது நன்றாக இருக்கிறது."
"இலையுதிர்காலத்தில் அமெரிக்கா ஒருபோதும் லேசாக இல்லை, ஆனால் இது பொதுவாக டிசம்பரில் பனி."
"வீழ்ச்சியின் போது பிரான்ஸ் சில நேரங்களில் அமைதியாக இருக்கிறது, ஆனால் ஜூலை மாதத்தில் இது ஒருபோதும் இனிமையானது அல்ல."
"எங்கள் மிகவும் நேசித்த பழம் பேரிக்காய், ஆனால் அவரது மிகவும் நேசித்த திராட்சைப்பழம்."
"அக்டோபர் மாதத்தில் பிரான்ஸ் மிளகாய் உள்ளது, இது பொதுவாக ஆகஸ்டில் ஈரமாக இருக்கும்."
"அக்டோபர் மாதத்தில் இந்தியா ஒருபோதும் குளிராக இல்லை, சில நேரங்களில் கோடையில் நன்றாக இருக்கும்."
"நியூ ஜெர்சி சில நேரங்களில் கோடையில் பனி இருக்கும், மே மாதத்தில் அது அமைதியாக இருக்கிறது."
"டிசம்பர் மாதத்தில் கலிபோர்னியா குளிர்ச்சியாக இருக்கிறது, மார்ச் மாதத்தில் இது ஒருபோதும் வறண்டு போகாது."
"அவள் பீச், பேரீச்சம்பழம் மற்றும் மாம்பழங்களை விரும்புகிறாள்."
"அவருக்கு மிகவும் பிடித்த பழம் வாழைப்பழம், ஆனால் எங்களுக்கு மிகவும் பிடித்தது திராட்சை."
என் மிகவும் அஞ்சப்படும் விலங்கு அந்த குரங்கு.
"அவள் திராட்சைப்பழம், பேரீச்சம்பழம் மற்றும் சுண்ணாம்புகளை விரும்பவில்லை."
"பாரிஸ் சில நேரங்களில் அக்டோபர் காலத்தில் பனி இருக்கும், ஆனால் சில நேரங்களில் நவம்பரில் மழை பெய்யும்."
"ஜூன் மாதத்தில் கலிபோர்னியா ஒருபோதும் இனிமையாக இல்லை, ஆனால் கோடையில் அது ஒருபோதும் அமைதியாக இல்லை."
"பீச் அவருக்கு மிகவும் பிடித்த பழம், ஆனால் எலுமிச்சை அவளுக்கு மிகவும் பிடித்தது."
"பீச் உங்கள் மிகவும் விரும்பப்பட்ட பழம், ஆனால் வாழைப்பழம் அவர்களின் மிகவும் விரும்பப்படுகிறது."
"குளிர்காலத்தில் அமெரிக்கா சூடாக உள்ளது, மேலும் இது பொதுவாக வசந்த காலத்தில் வறண்டு போகிறது."
"அவர்கள் திராட்சை, வாழைப்பழங்கள் மற்றும் மாம்பழங்களை விரும்பவில்லை."
"டிசம்பர் மாதத்தில் கலிபோர்னியா அற்புதம், ஆனால் இது பிப்ரவரியில் இனிமையானது."
உங்களுக்கு மிகவும் பிடித்த பழம் பீச்.
"ஜூன் மாதத்தில் சீனா சில நேரங்களில் நன்றாக இருக்கும், ஆகஸ்ட் மாதத்தில் சில நேரங்களில் ஈரமாக இருக்கும்."
"நீங்கள் மிகவும் விரும்பிய பழம் சுண்ணாம்பு, ஆனால் அவள் மிகவும் நேசிக்கப்படுவது பேரிக்காய்."
"அவர்களுக்கு பிடித்த பழம் திராட்சை, ஆனால் அவருக்கு பிடித்த மாம்பழம்."
"ஜனவரி மாதத்தில் பிரான்ஸ் குளிர்ச்சியாக இருக்கிறது, ஆனால் அது ஏப்ரல் மாதத்தில் ஒருபோதும் சூடாக இல்லை."
அவர்கள் அடுத்த டிசம்பரில் பிரான்சுக்குச் செல்கிறார்கள்.
"ஏப்ரல் மாதத்தில் இந்தியா பொதுவாக அமைதியாக இருக்கிறது, இலையுதிர்காலத்தில் இது ஒருபோதும் அற்புதம் அல்ல."
"பாரிஸ் பொதுவாக டிசம்பரில் அற்புதமானது, மேலும் இது சில நேரங்களில் அக்டோபரில் வறண்டு போகிறது."
"மே மாதத்தில் பாரிஸ் ஒருபோதும் குளிராக இல்லை, செப்டம்பரில் இது இனிமையானது."
"உங்களுக்கு மிகவும் பிடித்த பழம் எலுமிச்சை, ஆனால் அவர்களுக்கு மிகவும் பிடித்தது திராட்சை."
"உங்களுக்கு மிகவும் பிடித்த பழம் ஸ்ட்ராபெரி, ஆனால் எங்களுக்கு மிகவும் பிடித்தது ஆரஞ்சு."
அவர் பழைய மஞ்சள் ஆட்டோமொபைலை ஓட்டினார்.
அவருக்கு பிடித்த விலங்கு முயல்.
அவர்கள் கடந்த அக்டோபரில் பாரிஸுக்குச் சென்றனர்.
"நாங்கள் மாம்பழம், திராட்சைப்பழம் மற்றும் பீச் ஆகியவற்றை விரும்புகிறோம்."
"மே மாதத்தில் அமெரிக்கா அற்புதமானது, இது பொதுவாக இலையுதிர்காலத்தில் மழை பெய்யும்."
"பிரான்ஸ் பொதுவாக கோடையில் பிஸியாக உள்ளது, ஆனால் ஜூன் மாதத்தில் ஒருபோதும் மழை பெய்யாது."
"ஏப்ரல் மாதத்தில் இந்தியா சில நேரங்களில் குளிர்ச்சியாக இருக்கும், மேலும் இது இலையுதிர்காலத்தில் சில நேரங்களில் பனி."
"அக்டோபர் மாதத்தில் இந்தியா பொதுவாக குளிராக இருக்கும், ஆனால் இது பொதுவாக கோடையில் மழை பெய்யும்."
"கலிபோர்னியா பொதுவாக ஜூலை மாதத்தில் அற்புதமானது, இது பொதுவாக அக்டோபரில் லேசானது."
"பிரான்ஸ் வழக்கமாக அக்டோபரில் உறைகிறது, ஆனால் இது இலையுதிர்காலத்தில் பிஸியாக உள்ளது."
"பிப்ரவரி மாதத்தில் பாரிஸ் ஒருபோதும் ஓய்வெடுக்கவில்லை, ஆனால் நவம்பரில் இது ஒருபோதும் சூடாக இல்லை."
"ஆகஸ்ட் மாதத்தில் இந்தியா சில நேரங்களில் பனி இருக்கும், சில நேரங்களில் மே மாதத்தில் நன்றாக இருக்கும்."
"அவளுக்கு பிடித்த பழம் வாழைப்பழம், ஆனால் எங்களுக்கு பிடித்தது சுண்ணாம்பு."
"பிப்ரவரியில் சீனா மழையாக இருக்கிறது, ஆனால் அது இலையுதிர்காலத்தில் ஈரமாக இருக்கிறது."
"அவளுக்கு மிகவும் பிடித்த பழம் சுண்ணாம்பு, ஆனால் எங்களுக்கு மிகவும் பிடித்தது ஆப்பிள்."
"மே மாதத்தில் இந்தியா ஒருபோதும் ஓய்வெடுக்காது, ஆனால் அது அக்டோபரில் ஒருபோதும் உறையாது."
"ஜூன் மாதத்தில் சீனா சில நேரங்களில் பனி இருக்கும், ஆனால் வசந்த காலத்தில் இது ஒருபோதும் அழகாக இல்லை."
"பீச் அவருக்கு மிகவும் பிடித்த பழம், ஆனால் திராட்சைப்பழம் அவளுக்கு மிகவும் பிடித்தது."
"செப்டம்பர் மாதத்தில் கலிபோர்னியா இனிமையானது, ஆனால் இது பொதுவாக ஜூலை மாதத்தில் சூடாக இருக்கும்."
"நியூ ஜெர்சி சில நேரங்களில் ஜூலை மாதத்தில் நிதானமாக இருக்கிறது, இது பொதுவாக ஆகஸ்டில் குளிர்ச்சியாக இருக்கும்."
"மார்ச் மாதத்தில் நியூ ஜெர்சி ஒருபோதும் சூடாக இல்லை, இது பொதுவாக செப்டம்பரில் சூடாக இருக்கும்."
"அக்டோபர் மாதத்தில் சீனா பொதுவாக மழை பெய்யும், ஆனால் அது செப்டம்பரில் சூடாக இருக்கிறது."
"குளிர்காலத்தில் பாரிஸ் ஒருபோதும் ஓய்வெடுக்காது, ஆனால் இது சில நேரங்களில் அக்டோபரில் அற்புதம்."
"ஜூலை மாதத்தில் பிரான்ஸ் பொதுவாக பனி இருக்கும், ஆனால் இது பொதுவாக இலையுதிர்காலத்தில் வறண்டு போகிறது."
"அவளுக்கு பிடித்த பழம் எலுமிச்சை, ஆனால் அவர்களுக்கு பிடித்த மாம்பழம்."
போர்த்துகீசியம் மற்றும் ஸ்பானிஷ் மொழிக்கு இடையில் மொழிபெயர்ப்பது எளிது.
அவள் இந்தியாவுக்கு வந்திருக்கிறாளா?
ஆங்கிலத்தை பிரெஞ்சு மொழியில் மொழிபெயர்ப்பது கடினம் என்று அவர் நினைக்கிறார்.
"நியூ ஜெர்சி ஜனவரி மாதத்தில் அற்புதம், ஆனால் இது பொதுவாக ஆகஸ்டில் வறண்டு போகிறது."
நீங்கள் ஆரஞ்சு மற்றும் பீச் விரும்புகிறீர்கள்.
"இந்தியா சில நேரங்களில் ஜூன் மாதத்தில் பனிமூட்டமாக இருக்கிறது, அது பிப்ரவரியில் ஒருபோதும் ஈரமாக இருக்காது."
"நவம்பரில் கலிபோர்னியா ஈரமாக இருக்கிறது, ஆனால் இது பொதுவாக டிசம்பரில் நன்றாக இருக்கும்."
"டிசம்பர் மாதத்தில் அமெரிக்கா ஒருபோதும் சூடாக இல்லை, ஆனால் இது பொதுவாக ஜனவரி மாதத்தில் ஈரமாக இருக்கும்."
"அவர் திராட்சை, ஆப்பிள்கள் மற்றும் ஸ்ட்ராபெர்ரிகளை விரும்புகிறார்."
அடுத்த இலையுதிர்காலத்தில் பாரிஸைப் பார்வையிட அவர்கள் திட்டமிட்டுள்ளனர்.
"வசந்த காலத்தில் சீனா ஈரமாக இருக்கிறது, ஆனால் குளிர்காலத்தில் இது ஒருபோதும் குளிராக இல்லை."
அவர் அடுத்த செப்டம்பரில் இந்தியா செல்லலாம்.
"இந்தியா பொதுவாக வசந்த காலத்தில் வறண்டு போகிறது, ஆனால் இது பொதுவாக செப்டம்பரில் மழை பெய்யும்."
அந்த பளபளப்பான கருப்பு ஆட்டோமொபைல் அவளுக்கு பிடித்திருந்தது.
"பிப்ரவரியில் பிரான்ஸ் ஒருபோதும் வறண்டு போகாது, ஆனால் இது பொதுவாக மே மாதத்தில் அமைதியாக இருக்கும்."
"எனக்கு மிகவும் பிடித்த பழம் ஆப்பிள், ஆனால் அவர் மிகவும் விரும்பப்பட்ட ஸ்ட்ராபெரி."
"நீங்கள் திராட்சைப்பழம், மாம்பழம் மற்றும் ஸ்ட்ராபெர்ரிகளை விரும்புகிறீர்கள்."
"நான் மிகவும் விரும்பிய பழம் சுண்ணாம்பு, ஆனால் உங்கள் மிகவும் நேசித்த திராட்சை."
அவள் பழைய பச்சை காரை ஓட்டிக்கொண்டிருந்தாள்.
"மே மாதத்தில் அமெரிக்கா ஒருபோதும் ஈரமாக இல்லை, இது சில நேரங்களில் ஜூலை மாதத்தில் வறண்டு போகிறது."
"பீச் உங்கள் மிகவும் விரும்பப்பட்ட பழம், ஆனால் ஸ்ட்ராபெரி எனது மிகவும் விரும்பப்படுகிறது."
"குளிர்காலத்தில் பாரிஸ் ஈரமாக இருக்கிறது, இலையுதிர்காலத்தில் அது ஒருபோதும் அமைதியாக இருக்காது."
"பாரிஸ் பொதுவாக நவம்பரில் பனிமூட்டமாக இருக்கும், ஆனால் ஆகஸ்ட் மாதத்தில் இது ஒருபோதும் ஓய்வெடுக்காது."
"அவள் ஆப்பிள்கள், வாழைப்பழங்கள் மற்றும் மாம்பழங்களை விரும்பவில்லை."
"இலையுதிர்காலத்தில் நியூ ஜெர்சி மழை பெய்யும், ஆனால் இது டிசம்பரில் உறைந்து போகிறது."
"செப்டம்பர் மாதத்தில் பிரான்ஸ் ஒருபோதும் ஓய்வெடுக்காது, அது சில நேரங்களில் இலையுதிர்காலத்தில் இனிமையானது."
"பாரிஸ் சில நேரங்களில் டிசம்பர் மாதத்தில் லேசானது, ஆனால் நவம்பரில் இது ஒருபோதும் இனிமையானது அல்ல."
"குளிர்காலத்தில் நியூ ஜெர்சி மழை பெய்யும், ஆனால் இது பொதுவாக பிப்ரவரியில் அழகாக இருக்கும்."
"பிப்ரவரியில் பிரான்ஸ் லேசானது, இது சில நேரங்களில் கோடையில் இனிமையானது."
"ஆப்பிள் அவளுக்கு மிகவும் பிடித்த பழம், ஆனால் பேரிக்காய் அவருக்கு மிகவும் பிடித்தது."
அவள் எப்போது மளிகை கடைக்குச் சென்றாள்?
"குளிர்காலத்தில் இந்தியா பிஸியாக உள்ளது, ஆனால் இது பொதுவாக ஜூலை மாதத்தில் ஈரமாக இருக்கும்."
"வீழ்ச்சியின் போது பிரான்ஸ் அற்புதம், ஆனால் அது சில நேரங்களில் வசந்த காலத்தில் அமைதியாக இருக்கிறது."
"பிரான்ஸ் சில நேரங்களில் கோடையில் பிஸியாக உள்ளது, ஆனால் ஆகஸ்ட் மாதத்தில் அமைதியாக இருக்கிறது."
"பிப்ரவரியில் இந்தியா இனிமையானது, பொதுவாக மே மாதத்தில் குளிர்ச்சியாக இருக்கும்."
"இலையுதிர்காலத்தில் பாரிஸ் மிளகாய், அது சில நேரங்களில் டிசம்பரில் ஈரமாக இருக்கும்."
"அவர்கள் ஆரஞ்சு, திராட்சை மற்றும் பீச் ஆகியவற்றை விரும்பவில்லை."
"அக்டோபர் காலத்தில் பிரான்ஸ் பொதுவாக உறைந்து போகிறது, ஆகஸ்டில் குளிர்ச்சியாக இருக்கிறது."
அவள் ஒரு துருப்பிடித்த மஞ்சள் டிரக்கை ஓட்டுகிறாள்.
அவர் கடந்த ஜூலை மாதம் பாரிஸுக்கு செல்ல விரும்பினார்.
"ஜூலை மாதத்தில் சீனா பொதுவாக பனிமூட்டமாக இருக்கும், மேலும் இது சில நேரங்களில் டிசம்பரில் அற்புதம்."
நாங்கள் எலுமிச்சை மற்றும் ஸ்ட்ராபெர்ரிகளை விரும்புகிறோம்.
"இலையுதிர்காலத்தில் பாரிஸ் பிஸியாக உள்ளது, ஆனால் அது நவம்பரில் சூடாக இருக்கிறது."
"பிரான்ஸ் பொதுவாக ஜனவரி மாதத்தில் பனி இருக்கும், இது பொதுவாக இலையுதிர்காலத்தில் லேசானது."
"நாங்கள் வாழைப்பழங்கள், ஆப்பிள்கள் மற்றும் பேரீச்சம்பழங்களை விரும்புகிறோம்."
"அவளுடைய மிகவும் நேசித்த பழம் எலுமிச்சை, ஆனால் எங்கள் மிகவும் நேசிக்கப்படுவது திராட்சை."
அவர் சிறிய மஞ்சள் டிரக்கை ஓட்டுகிறார்.
"ஜூலை மாதத்தில் இந்தியா ஒருபோதும் ஓய்வெடுக்காது, அது சில நேரங்களில் ஆகஸ்டில் பிஸியாக இருக்கும்."
"பாரிஸ் பொதுவாக ஜனவரி மாதத்தில் நன்றாக இருக்கும், ஆனால் இது நவம்பரில் ஒருபோதும் ஓய்வெடுக்காது."
"எங்கள் குறைந்தது விரும்பிய பழம் எலுமிச்சை, ஆனால் அவள் மிகவும் விரும்பப்பட்ட பேரிக்காய்."
"திராட்சைப்பழம் அவளது குறைந்தது விரும்பிய பழம், ஆனால் சுண்ணாம்பு எங்கள் குறைந்தது விரும்பப்படுகிறது."
"இலையுதிர்காலத்தில் இந்தியா பொதுவாக நிதானமாக இருக்கிறது, இது பொதுவாக வசந்த காலத்தில் மழை பெய்யும்."
"அவர் ஸ்ட்ராபெர்ரி, திராட்சைப்பழம் மற்றும் மாம்பழங்களை விரும்புகிறார்."
"எனக்கு பிடித்த பழம் ஆரஞ்சு, ஆனால் அவர்களுக்கு பிடித்த மாம்பழம்."
"ஆப்பிள் எனக்கு மிகவும் பிடித்த பழம், ஆனால் திராட்சை உங்களுக்கு மிகவும் பிடித்தது."
நான் ஆரஞ்சு மற்றும் மாம்பழங்களை விரும்புகிறேன்.
அவள் திராட்சைப்பழம் மற்றும் சுண்ணாம்புகளை விரும்பவில்லை.
"திராட்சைப்பழம், ஆப்பிள்கள் மற்றும் மாம்பழங்களை அவள் விரும்பவில்லை."
"நீங்கள் மிகவும் விரும்பிய பழம் ஆப்பிள், ஆனால் அவரது மிகவும் நேசித்தவர் பேரிக்காய்."
அந்த முயல் உங்கள் மிகவும் அஞ்சப்படும் விலங்கு.
அவள் அந்த துருப்பிடித்த வெள்ளை டிரக்கை ஓட்டுகிறாள்.
"கலிபோர்னியா சில நேரங்களில் ஜனவரி மாதத்தில் மிளகாய் இருக்கும், இது பொதுவாக மே மாதத்தில் அற்புதமானது."
"இலையுதிர்காலத்தில் கலிபோர்னியா சூடாக இருக்கிறது, அது சில நேரங்களில் வசந்த காலத்தில் இனிமையானது."
"இலையுதிர்காலத்தில் கலிபோர்னியா ஒருபோதும் பிஸியாக இல்லை, ஆனால் அது நவம்பரில் சூடாக இருக்கிறது."
"கலிபோர்னியா வசந்த காலத்தில் நிதானமாக இருக்கிறது, இது பிப்ரவரியில் ஒருபோதும் லேசாக இல்லை."
"சுண்ணாம்பு அவர்களுக்கு மிகவும் பிடித்த பழம், ஆனால் ஸ்ட்ராபெரி அவளுக்கு மிகவும் பிடித்தது."
"மே மாதத்தில் நியூ ஜெர்சி மழை பெய்யும், மார்ச் மாதத்தில் இது ஒருபோதும் அற்புதம் அல்ல."
"நீங்கள் மிகவும் விரும்பிய பழம் பேரிக்காய், ஆனால் எனது மிகவும் நேசித்த ஆரஞ்சு."
"ஜூலை மாதத்தில் பிரான்ஸ் இனிமையானது, இது பொதுவாக ஏப்ரல் மாதத்தில் வறண்டு போகிறது."
"வாழைப்பழம் எங்கள் மிகவும் விரும்பப்பட்ட பழம், ஆனால் ஆப்பிள் அவர் மிகவும் விரும்பப்படுகிறது."
"எனக்கு மிகவும் பிடித்த பழம் ஆரஞ்சு, ஆனால் அவர் மிகவும் விரும்பப்பட்ட பீச்."
"குளிர்காலத்தில் பிரான்ஸ் சில நேரங்களில் வறண்டு போகிறது, மேலும் இது பொதுவாக வசந்த காலத்தில் நிதானமாக இருக்கும்."
அடுத்த செப்டம்பரில் பாரிஸுக்குச் செல்ல அவர்கள் திட்டமிட்டுள்ளனர்.
"அவள் திராட்சை, ஆரஞ்சு மற்றும் ஆப்பிள்களை விரும்புகிறாள்."
"வீழ்ச்சியின் போது பிரான்ஸ் சில நேரங்களில் இனிமையானது, ஆனால் ஜூலை மாதத்தில் இது சூடாக இருக்கிறது."
"நவம்பரில் சீனா அற்புதமானது, குளிர்காலத்தில் அமைதியாக இருக்கிறது."
அவள் ஒரு பழைய சிவப்பு ஆட்டோமொபைலை ஓட்டினாள்.
"நான் மிகவும் விரும்பிய பழம் சுண்ணாம்பு, ஆனால் அவள் மிகவும் நேசிக்கப்படுவது ஆரஞ்சு."
"எனக்கு மிகவும் பிடித்த பழம் ஆப்பிள், ஆனால் நீங்கள் மிகவும் விரும்பிய வாழைப்பழம்."
"ஜூன் மாதத்தில் கலிபோர்னியா சூடாக இருக்கிறது, ஆகஸ்டில் இது ஒருபோதும் அழகாக இல்லை."
"இந்தியா பொதுவாக வசந்த காலத்தில் மழை பெய்யும், ஆனால் இலையுதிர்காலத்தில் அது ஒருபோதும் அமைதியாக இருக்காது."
அவள் பீச் மற்றும் ஸ்ட்ராபெர்ரிகளை விரும்புகிறாள்.
"நான் எலுமிச்சை, ஆப்பிள்கள் மற்றும் வாழைப்பழங்களை விரும்புகிறேன்."
"செப்டம்பர் மாதத்தில் பிரான்ஸ் சில நேரங்களில் இனிமையானது, ஆனால் சில நேரங்களில் பிப்ரவரியில் குளிர்ச்சியாக இருக்கும்."
"திராட்சை எனக்கு மிகவும் பிடித்த பழம், ஆனால் எலுமிச்சை உங்களுக்கு பிடித்தது."
"இலையுதிர்காலத்தில் பாரிஸ் உலர்ந்தது, ஆனால் நவம்பரில் அது ஒருபோதும் ஈரமாக இருக்காது."
"பீச் அவரது மிகவும் விரும்பிய பழம், ஆனால் திராட்சை உங்களுக்கு மிகவும் பிடித்தது."
"நான் எலுமிச்சை, பீச் மற்றும் சுண்ணாம்புகளை விரும்புகிறேன்."
"ஜனவரி மாதத்தில் அமெரிக்கா உறைந்து வருகிறது, இது நவம்பரில் சூடாக உள்ளது."
"ஆரஞ்சு எனக்கு மிகவும் பிடித்த பழம், ஆனால் மாம்பழம் உங்கள் குறைந்தது விரும்பப்படுகிறது."
"டிசம்பர் மாதத்தில் நியூ ஜெர்சி ஒருபோதும் மழை பெய்யாது, ஜூலை மாதத்தில் அமைதியாக இருக்கிறது."
"செப்டம்பர் மாதத்தில் இந்தியா சில நேரங்களில் சூடாக இருக்கும், ஆனால் இது பொதுவாக குளிர்காலத்தில் அழகாக இருக்கும்."
"ஜனவரி மாதத்தில் இந்தியா மழை பெய்யும், ஆனால் அது மார்ச் மாதத்தில் ஒருபோதும் பனி அல்ல."
"மாம்பழம் அவர்களுக்கு பிடித்த பழம், ஆனால் சுண்ணாம்பு அவளுக்கு மிகவும் பிடித்தது."
"எனக்கு சுண்ணாம்புகள், ஆப்பிள்கள் மற்றும் எலுமிச்சை பிடிக்கும்."
"அவர்கள் விரும்பிய பழம் ஸ்ட்ராபெரி, ஆனால் அவள் மிகவும் விரும்பப்பட்ட ஆரஞ்சு."
"ஆகஸ்ட் மாதத்தில் இந்தியா ஒருபோதும் மழைக்கோங்காது, சில நேரங்களில் மார்ச் மாதத்தில் சூடாக இருக்கிறது."
"எனக்கு மிகவும் பிடித்த பழம் பீச், ஆனால் அவருக்கு மிகவும் பிடித்தது எலுமிச்சை."
"ஜனவரி மாதத்தில் பாரிஸ் ஒருபோதும் மழை பெய்யாது, ஆனால் இது பொதுவாக ஆகஸ்டில் மிளகாய் இருக்கும்."
"அவர்கள் திராட்சை, மாம்பழங்கள் மற்றும் பீச் ஆகியவற்றை விரும்பவில்லை."
"மே மாதத்தில் கலிபோர்னியா ஒருபோதும் அற்புதம் அல்ல, இது பொதுவாக மார்ச் மாதத்தில் ஈரமாக இருக்கும்."
"இந்தியா சில நேரங்களில் வசந்த காலத்தில் மழை பெய்யும், இது பொதுவாக பிப்ரவரியில் பனிப்பொழிவாக இருக்கும்."
நான் மிகவும் விரும்பிய விலங்குகள் பூனைகள்.
"குளிர்காலத்தில் பாரிஸ் அற்புதம், ஆனால் ஆகஸ்ட் மாதத்தில் பனி."
"இலையுதிர்காலத்தில் இந்தியா சில நேரங்களில் பனிமூட்டமாக இருக்கிறது, ஆனால் ஜூலை மாதத்தில் இது ஒருபோதும் இனிமையானது அல்ல."
